subject_race,subject_sex,outcome,year,month,reason_for_stop,count
black,male,arrest,2012,5,SUSPECT VE,7
black,male,arrest,2012,5,TRAFFIC VI,295
black,male,arrest,2012,6,CALL FOR S,101
black,male,arrest,2012,6,CITIZEN CO,14
black,male,arrest,2012,6,CRIMINAL V,93
black,male,arrest,2012,6,FLAGGED DO,10
black,male,arrest,2012,6,JUVENILE V,9
black,male,arrest,2012,6,OTHER,31
black,male,arrest,2012,6,PRESENT AT,3
black,male,arrest,2012,6,SUSPECT PE,143
black,male,arrest,2012,6,SUSPECT VE,9
black,male,arrest,2012,6,TRAFFIC VI,344
black,male,arrest,2012,7,CALL FOR S,66
black,male,arrest,2012,7,CITIZEN CO,8
black,male,arrest,2012,7,CRIMINAL V,80
black,male,arrest,2012,7,FLAGGED DO,10
black,male,arrest,2012,7,JUVENILE V,31
black,male,arrest,2012,7,OTHER,22
black,male,arrest,2012,7,SUSPECT PE,101
black,male,arrest,2012,7,SUSPECT VE,4
black,male,arrest,2012,7,TRAFFIC VI,247
black,male,arrest,2012,8,CALL FOR S,81
black,male,arrest,2012,8,CITIZEN CO,7
black,male,arrest,2012,8,CRIMINAL V,111
black,male,arrest,2012,8,FLAGGED DO,5
black,male,arrest,2012,8,JUVENILE V,2
black,male,arrest,2012,8,OTHER,24
black,male,arrest,2012,8,SUSPECT PE,85
black,male,arrest,2012,8,SUSPECT VE,9
black,male,arrest,2012,8,TRAFFIC VI,240
black,male,arrest,2012,9,CALL FOR S,69
black,male,arrest,2012,9,CITIZEN CO,12
black,male,arrest,2012,9,CRIMINAL V,62
black,male,arrest,2012,9,FLAGGED DO,4
black,male,arrest,2012,9,JUVENILE V,8
black,male,arrest,2012,9,OTHER,25
black,male,arrest,2012,9,PRESENT AT,1
black,male,arrest,2012,9,SUSPECT PE,73
black,male,arrest,2012,9,SUSPECT VE,4
black,male,arrest,2012,9,TRAFFIC VI,172
black,male,arrest,2012,10,CALL FOR S,78
black,male,arrest,2012,10,CITIZEN CO,5
black,male,arrest,2012,10,CRIMINAL V,80
black,male,arrest,2012,10,FLAGGED DO,6
black,male,arrest,2012,10,JUVENILE V,7
black,male,arrest,2012,10,OTHER,19
black,male,arrest,2012,10,PRESENT AT,1
black,male,arrest,2012,10,SUSPECT PE,71
black,male,arrest,2012,10,SUSPECT VE,6
black,male,arrest,2012,10,TRAFFIC VI,193
black,male,arrest,2012,11,CALL FOR S,60
black,male,arrest,2012,11,CITIZEN CO,7
black,male,arrest,2012,11,CRIMINAL V,55
black,male,arrest,2012,11,FLAGGED DO,1
black,male,arrest,2012,11,JUVENILE V,10
black,male,arrest,2012,11,OTHER,21
black,male,arrest,2012,11,PRESENT AT,3
black,male,arrest,2012,11,SUSPECT PE,71
black,male,arrest,2012,11,SUSPECT VE,5
black,male,arrest,2012,11,TRAFFIC VI,205
black,male,arrest,2012,12,CALL FOR S,79
black,male,arrest,2012,12,CITIZEN CO,1
black,male,arrest,2012,12,CRIMINAL V,66
black,male,arrest,2012,12,FLAGGED DO,6
black,male,arrest,2012,12,JUVENILE V,10
black,male,arrest,2012,12,OTHER,21
black,male,arrest,2012,12,PRESENT AT,2
black,male,arrest,2012,12,SUSPECT PE,83
black,male,arrest,2012,12,SUSPECT VE,2
black,male,arrest,2012,12,TRAFFIC VI,226
black,male,arrest,2013,1,CALL FOR S,87
black,male,arrest,2013,1,CITIZEN CO,7
black,male,arrest,2013,1,CRIMINAL V,65
black,male,arrest,2013,1,FLAGGED DO,6
black,male,arrest,2013,1,JUVENILE V,6
black,male,arrest,2013,1,OTHER,19
black,male,arrest,2013,1,PRESENT AT,1
black,male,arrest,2013,1,SUSPECT PE,79
black,male,arrest,2013,1,SUSPECT VE,6
black,male,arrest,2013,1,TRAFFIC VI,223
black,male,arrest,2013,2,CALL FOR S,50
black,male,arrest,2013,2,CITIZEN CO,1
black,male,arrest,2013,2,CRIMINAL V,60
black,male,arrest,2013,2,FLAGGED DO,5
black,male,arrest,2013,2,JUVENILE V,16
black,male,arrest,2013,2,OTHER,10
black,male,arrest,2013,2,PRESENT AT,1
black,male,arrest,2013,2,SUSPECT PE,38
black,male,arrest,2013,2,SUSPECT VE,4
black,male,arrest,2013,2,TRAFFIC VI,135
black,male,arrest,2013,3,CALL FOR S,80
black,male,arrest,2013,3,CITIZEN CO,6
black,male,arrest,2013,3,CRIMINAL V,81
black,male,arrest,2013,3,FLAGGED DO,2
black,male,arrest,2013,3,JUVENILE V,18
black,male,arrest,2013,3,OTHER,33
black,male,arrest,2013,3,PRESENT AT,1
black,male,arrest,2013,3,SUSPECT PE,75
black,male,arrest,2013,3,SUSPECT VE,2
black,male,arrest,2013,3,TRAFFIC VI,219
black,male,arrest,2013,4,CALL FOR S,73
black,male,arrest,2013,4,CITIZEN CO,3
black,male,arrest,2013,4,CRIMINAL V,85
black,male,arrest,2013,4,FLAGGED DO,4
black,male,arrest,2013,4,JUVENILE V,11
black,male,arrest,2013,4,OTHER,17
black,male,arrest,2013,4,SUSPECT PE,53
black,male,arrest,2013,4,SUSPECT VE,1
black,male,arrest,2013,4,TRAFFIC VI,181
black,male,arrest,2013,5,CALL FOR S,97
black,male,arrest,2013,5,CITIZEN CO,6
black,male,arrest,2013,5,CRIMINAL V,66
black,male,arrest,2013,5,FLAGGED DO,5
black,male,arrest,2013,5,JUVENILE V,10
black,male,arrest,2013,5,OTHER,30
black,male,arrest,2013,5,PRESENT AT,1
black,male,arrest,2013,5,SUSPECT PE,87
black,male,arrest,2013,5,SUSPECT VE,4
black,male,arrest,2013,5,TRAFFIC VI,191
black,male,arrest,2013,6,CALL FOR S,93
black,male,arrest,2013,6,CITIZEN CO,7
black,male,arrest,2013,6,CRIMINAL V,101
black,male,arrest,2013,6,FLAGGED DO,6
black,male,arrest,2013,6,JUVENILE V,11
black,male,arrest,2013,6,OTHER,40
black,male,arrest,2013,6,SUSPECT PE,87
black,male,arrest,2013,6,SUSPECT VE,6
black,male,arrest,2013,6,TRAFFIC VI,253
black,male,arrest,2013,7,CALL FOR S,117
black,male,arrest,2013,7,CITIZEN CO,10
black,male,arrest,2013,7,CRIMINAL V,121
black,male,arrest,2013,7,FLAGGED DO,4
black,male,arrest,2013,7,JUVENILE V,17
black,male,arrest,2013,7,OTHER,43
black,male,arrest,2013,7,PRESENT AT,2
black,male,arrest,2013,7,SUSPECT PE,112
black,male,arrest,2013,7,SUSPECT VE,10
black,male,arrest,2013,7,TRAFFIC VI,322
black,male,arrest,2013,8,CALL FOR S,100
black,male,arrest,2013,8,CITIZEN CO,20
black,male,arrest,2013,8,CRIMINAL V,96
black,male,arrest,2013,8,FLAGGED DO,5
black,male,arrest,2013,8,JUVENILE V,14
black,male,arrest,2013,8,OTHER,45
black,male,arrest,2013,8,SUSPECT PE,92
black,male,arrest,2013,8,SUSPECT VE,8
black,male,arrest,2013,8,TRAFFIC VI,325
black,male,arrest,2013,9,CALL FOR S,109
black,male,arrest,2013,9,CITIZEN CO,7
black,male,arrest,2013,9,CRIMINAL V,88
black,male,arrest,2013,9,FLAGGED DO,5
black,male,arrest,2013,9,JUVENILE V,10
black,male,arrest,2013,9,OTHER,46
black,male,arrest,2013,9,SUSPECT PE,90
black,male,arrest,2013,9,SUSPECT VE,5
black,male,arrest,2013,9,TRAFFIC VI,260
black,male,arrest,2013,10,CALL FOR S,113
black,male,arrest,2013,10,CITIZEN CO,12
black,male,arrest,2013,10,CRIMINAL V,113
black,male,arrest,2013,10,FLAGGED DO,5
black,male,arrest,2013,10,JUVENILE V,13
black,male,arrest,2013,10,OTHER,38
black,male,arrest,2013,10,SUSPECT PE,87
black,male,arrest,2013,10,SUSPECT VE,6
black,male,arrest,2013,10,TRAFFIC VI,263
black,male,arrest,2013,11,CALL FOR S,100
black,male,arrest,2013,11,CITIZEN CO,7
black,male,arrest,2013,11,CRIMINAL V,76
black,male,arrest,2013,11,FLAGGED DO,3
black,male,arrest,2013,11,JUVENILE V,5
black,male,arrest,2013,11,OTHER,36
black,male,arrest,2013,11,SUSPECT PE,95
black,male,arrest,2013,11,SUSPECT VE,5
black,male,arrest,2013,11,TRAFFIC VI,250
black,male,arrest,2013,12,CALL FOR S,91
black,male,arrest,2013,12,CITIZEN CO,8
black,male,arrest,2013,12,CRIMINAL V,87
black,male,arrest,2013,12,FLAGGED DO,2
black,male,arrest,2013,12,JUVENILE V,5
black,male,arrest,2013,12,OTHER,32
black,male,arrest,2013,12,SUSPECT PE,58
black,male,arrest,2013,12,SUSPECT VE,8
black,male,arrest,2013,12,TRAFFIC VI,251
black,male,arrest,2014,1,CALL FOR S,90
black,male,arrest,2014,1,CITIZEN CO,14
black,male,arrest,2014,1,CRIMINAL V,56
black,male,arrest,2014,1,FLAGGED DO,5
black,male,arrest,2014,1,JUVENILE V,1
black,male,arrest,2014,1,OTHER,10
black,male,arrest,2014,1,SUSPECT PE,52
black,male,arrest,2014,1,SUSPECT VE,3
black,male,arrest,2014,1,TRAFFIC VI,226
black,male,arrest,2014,2,CALL FOR S,100
black,male,arrest,2014,2,CITIZEN CO,9
black,male,arrest,2014,2,CRIMINAL V,59
black,male,arrest,2014,2,FLAGGED DO,6
black,male,arrest,2014,2,JUVENILE V,8
black,male,arrest,2014,2,OTHER,25
black,male,arrest,2014,2,SUSPECT PE,66
black,male,arrest,2014,2,SUSPECT VE,4
black,male,arrest,2014,2,TRAFFIC VI,168
black,male,arrest,2014,3,CALL FOR S,96
black,male,arrest,2014,3,CITIZEN CO,3
black,male,arrest,2014,3,CRIMINAL V,42
black,male,arrest,2014,3,FLAGGED DO,3
black,male,arrest,2014,3,JUVENILE V,2
black,male,arrest,2014,3,OTHER,23
black,male,arrest,2014,3,SUSPECT PE,50
black,male,arrest,2014,3,SUSPECT VE,1
black,male,arrest,2014,3,TRAFFIC VI,157
black,male,arrest,2014,4,CALL FOR S,114
black,male,arrest,2014,4,CITIZEN CO,4
black,male,arrest,2014,4,CRIMINAL V,57
black,male,arrest,2014,4,FLAGGED DO,6
black,male,arrest,2014,4,JUVENILE V,24
black,male,arrest,2014,4,OTHER,34
black,male,arrest,2014,4,SUSPECT PE,55
black,male,arrest,2014,4,SUSPECT VE,7
black,male,arrest,2014,4,TRAFFIC VI,223
black,male,arrest,2014,5,CALL FOR S,121
black,male,arrest,2014,5,CITIZEN CO,3
black,male,arrest,2014,5,CRIMINAL V,77
black,male,arrest,2014,5,FLAGGED DO,9
black,male,arrest,2014,5,JUVENILE V,8
black,male,arrest,2014,5,OTHER,18
black,male,arrest,2014,5,SUSPECT PE,75
black,male,arrest,2014,5,SUSPECT VE,11
black,male,arrest,2014,5,TRAFFIC VI,219
black,male,arrest,2014,6,CALL FOR S,158
black,male,arrest,2014,6,CITIZEN CO,11
black,male,arrest,2014,6,CRIMINAL V,92
black,male,arrest,2014,6,FLAGGED DO,10
black,male,arrest,2014,6,JUVENILE V,13
black,male,arrest,2014,6,OTHER,33
black,male,arrest,2014,6,PRESENT AT,3
black,male,arrest,2014,6,SUSPECT PE,64
black,male,arrest,2014,6,SUSPECT VE,7
black,male,arrest,2014,6,TRAFFIC VI,247
black,male,arrest,2014,7,CALL FOR S,164
black,male,arrest,2014,7,CITIZEN CO,5
black,male,arrest,2014,7,CRIMINAL V,79
black,male,arrest,2014,7,FLAGGED DO,7
black,male,arrest,2014,7,JUVENILE V,9
black,male,arrest,2014,7,OTHER,38
black,male,arrest,2014,7,PRESENT AT,3
black,male,arrest,2014,7,SUSPECT PE,96
black,male,arrest,2014,7,TRAFFIC VI,225
black,male,arrest,2014,8,CALL FOR S,146
black,male,arrest,2014,8,CITIZEN CO,11
black,male,arrest,2014,8,CRIMINAL V,72
black,male,arrest,2014,8,FLAGGED DO,6
black,male,arrest,2014,8,JUVENILE V,10
black,male,arrest,2014,8,OTHER,42
black,male,arrest,2014,8,SUSPECT PE,82
black,male,arrest,2014,8,SUSPECT VE,2
black,male,arrest,2014,8,TRAFFIC VI,254
black,male,arrest,2014,9,CALL FOR S,167
black,male,arrest,2014,9,CITIZEN CO,16
black,male,arrest,2014,9,CRIMINAL V,73
black,male,arrest,2014,9,FLAGGED DO,3
black,male,arrest,2014,9,JUVENILE V,7
black,male,arrest,2014,9,OTHER,51
black,male,arrest,2014,9,SUSPECT PE,121
black,male,arrest,2014,9,SUSPECT VE,3
black,male,arrest,2014,9,TRAFFIC VI,235
black,male,arrest,2014,10,CALL FOR S,204
black,male,arrest,2014,10,CITIZEN CO,12
black,male,arrest,2014,10,CRIMINAL V,95
black,male,arrest,2014,10,FLAGGED DO,4
black,male,arrest,2014,10,JUVENILE V,18
black,male,arrest,2014,10,OTHER,43
black,male,arrest,2014,10,PRESENT AT,10
black,male,arrest,2014,10,SUSPECT PE,115
black,male,arrest,2014,10,SUSPECT VE,6
black,male,arrest,2014,10,TRAFFIC VI,276
black,male,arrest,2014,11,CALL FOR S,141
black,male,arrest,2014,11,CITIZEN CO,5
black,male,arrest,2014,11,CRIMINAL V,70
black,male,arrest,2014,11,FLAGGED DO,5
black,male,arrest,2014,11,JUVENILE V,5
black,male,arrest,2014,11,OTHER,37
black,male,arrest,2014,11,SUSPECT PE,69
black,male,arrest,2014,11,SUSPECT VE,20
black,male,arrest,2014,11,TRAFFIC VI,256
black,male,arrest,2014,12,CALL FOR S,187
black,male,arrest,2014,12,CITIZEN CO,5
black,male,arrest,2014,12,CRIMINAL V,48
black,male,arrest,2014,12,FLAGGED DO,8
black,male,arrest,2014,12,JUVENILE V,7
black,male,arrest,2014,12,OTHER,36
black,male,arrest,2014,12,PRESENT AT,3
black,male,arrest,2014,12,SUSPECT PE,77
black,male,arrest,2014,12,SUSPECT VE,8
black,male,arrest,2014,12,TRAFFIC VI,252
black,male,arrest,2015,1,CALL FOR S,159
black,male,arrest,2015,1,CITIZEN CO,20
black,male,arrest,2015,1,CRIMINAL V,89
black,male,arrest,2015,1,FLAGGED DO,6
black,male,arrest,2015,1,JUVENILE V,9
black,male,arrest,2015,1,OTHER,40
black,male,arrest,2015,1,PRESENT AT,1
black,male,arrest,2015,1,SUSPECT PE,100
black,male,arrest,2015,1,SUSPECT VE,5
black,male,arrest,2015,1,TRAFFIC VI,274
black,male,arrest,2015,2,CALL FOR S,122
black,male,arrest,2015,2,CITIZEN CO,1
black,male,arrest,2015,2,CRIMINAL V,87
black,male,arrest,2015,2,FLAGGED DO,5
black,male,arrest,2015,2,JUVENILE V,11
black,male,arrest,2015,2,OTHER,29
black,male,arrest,2015,2,PRESENT AT,4
black,male,arrest,2015,2,SUSPECT PE,88
black,male,arrest,2015,2,SUSPECT VE,18
black,male,arrest,2015,2,TRAFFIC VI,189
black,male,arrest,2015,3,CALL FOR S,180
black,male,arrest,2015,3,CITIZEN CO,4
black,male,arrest,2015,3,CRIMINAL V,68
black,male,arrest,2015,3,FLAGGED DO,8
black,male,arrest,2015,3,JUVENILE V,7
black,male,arrest,2015,3,OTHER,34
black,male,arrest,2015,3,SUSPECT PE,105
black,male,arrest,2015,3,SUSPECT VE,9
black,male,arrest,2015,3,TRAFFIC VI,267
black,male,arrest,2015,4,CALL FOR S,171
black,male,arrest,2015,4,CITIZEN CO,12
black,male,arrest,2015,4,CRIMINAL V,57
black,male,arrest,2015,4,FLAGGED DO,7
black,male,arrest,2015,4,JUVENILE V,13
black,male,arrest,2015,4,OTHER,27
black,male,arrest,2015,4,PRESENT AT,4
black,male,arrest,2015,4,SUSPECT PE,98
black,male,arrest,2015,4,SUSPECT VE,8
black,male,arrest,2015,4,TRAFFIC VI,229
black,male,arrest,2015,5,CALL FOR S,196
black,male,arrest,2015,5,CITIZEN CO,5
black,male,arrest,2015,5,CRIMINAL V,82
black,male,arrest,2015,5,FLAGGED DO,10
black,male,arrest,2015,5,JUVENILE V,11
black,male,arrest,2015,5,OTHER,49
black,male,arrest,2015,5,PRESENT AT,3
black,male,arrest,2015,5,SUSPECT PE,85
black,male,arrest,2015,5,SUSPECT VE,7
black,male,arrest,2015,5,TRAFFIC VI,220
black,male,arrest,2015,6,CALL FOR S,224
black,male,arrest,2015,6,CITIZEN CO,10
black,male,arrest,2015,6,CRIMINAL V,76
black,male,arrest,2015,6,FLAGGED DO,3
black,male,arrest,2015,6,JUVENILE V,9
black,male,arrest,2015,6,OTHER,40
black,male,arrest,2015,6,PRESENT AT,1
black,male,arrest,2015,6,SUSPECT PE,70
black,male,arrest,2015,6,SUSPECT VE,6
black,male,arrest,2015,6,TRAFFIC VI,263
black,male,arrest,2015,7,CALL FOR S,188
black,male,arrest,2015,7,CITIZEN CO,6
black,male,arrest,2015,7,CRIMINAL V,93
black,male,arrest,2015,7,FLAGGED DO,12
black,male,arrest,2015,7,JUVENILE V,4
black,male,arrest,2015,7,OTHER,42
black,male,arrest,2015,7,SUSPECT PE,77
black,male,arrest,2015,7,SUSPECT VE,8
black,male,arrest,2015,7,TRAFFIC VI,241
black,male,arrest,2015,8,CALL FOR S,170
black,male,arrest,2015,8,CITIZEN CO,14
black,male,arrest,2015,8,CRIMINAL V,90
black,male,arrest,2015,8,FLAGGED DO,7
black,male,arrest,2015,8,JUVENILE V,5
black,male,arrest,2015,8,OTHER,35
black,male,arrest,2015,8,PRESENT AT,4
black,male,arrest,2015,8,SUSPECT PE,71
black,male,arrest,2015,8,SUSPECT VE,3
black,male,arrest,2015,8,TRAFFIC VI,287
black,male,arrest,2015,9,CALL FOR S,195
black,male,arrest,2015,9,CITIZEN CO,14
black,male,arrest,2015,9,CRIMINAL V,122
black,male,arrest,2015,9,FLAGGED DO,5
black,male,arrest,2015,9,JUVENILE V,5
black,male,arrest,2015,9,OTHER,42
black,male,arrest,2015,9,PRESENT AT,1
black,male,arrest,2015,9,SUSPECT PE,97
black,male,arrest,2015,9,SUSPECT VE,10
black,male,arrest,2015,9,TRAFFIC VI,234
black,male,arrest,2015,10,CALL FOR S,190
black,male,arrest,2015,10,CITIZEN CO,8
black,male,arrest,2015,10,CRIMINAL V,95
black,male,arrest,2015,10,FLAGGED DO,3
black,male,arrest,2015,10,JUVENILE V,9
black,male,arrest,2015,10,OTHER,57
black,male,arrest,2015,10,PRESENT AT,6
black,male,arrest,2015,10,SUSPECT PE,93
black,male,arrest,2015,10,SUSPECT VE,10
black,male,arrest,2015,10,TRAFFIC VI,228
black,male,arrest,2015,11,CALL FOR S,148
black,male,arrest,2015,11,CITIZEN CO,6
black,male,arrest,2015,11,CRIMINAL V,129
black,male,arrest,2015,11,FLAGGED DO,9
black,male,arrest,2015,11,JUVENILE V,4
black,male,arrest,2015,11,OTHER,45
black,male,arrest,2015,11,SUSPECT PE,81
black,male,arrest,2015,11,SUSPECT VE,5
black,male,arrest,2015,11,TRAFFIC VI,161
black,male,arrest,2015,12,CALL FOR S,158
black,male,arrest,2015,12,CITIZEN CO,8
black,male,arrest,2015,12,CRIMINAL V,81
black,male,arrest,2015,12,FLAGGED DO,5
black,male,arrest,2015,12,JUVENILE V,8
black,male,arrest,2015,12,OTHER,28
black,male,arrest,2015,12,PRESENT AT,1
black,male,arrest,2015,12,SUSPECT PE,67
black,male,arrest,2015,12,SUSPECT VE,3
black,male,arrest,2015,12,TRAFFIC VI,132
black,male,arrest,2016,1,CALL FOR S,158
black,male,arrest,2016,1,CITIZEN CO,7
black,male,arrest,2016,1,CRIMINAL V,80
black,male,arrest,2016,1,FLAGGED DO,5
black,male,arrest,2016,1,JUVENILE V,4
black,male,arrest,2016,1,OTHER,38
black,male,arrest,2016,1,PRESENT AT,1
black,male,arrest,2016,1,SUSPECT PE,69
black,male,arrest,2016,1,SUSPECT VE,8
black,male,arrest,2016,1,TRAFFIC VI,198
black,male,arrest,2016,2,CALL FOR S,135
black,male,arrest,2016,2,CITIZEN CO,9
black,male,arrest,2016,2,CRIMINAL V,85
black,male,arrest,2016,2,FLAGGED DO,6
black,male,arrest,2016,2,JUVENILE V,2
black,male,arrest,2016,2,OTHER,41
black,male,arrest,2016,2,SUSPECT PE,71
black,male,arrest,2016,2,SUSPECT VE,2
black,male,arrest,2016,2,TRAFFIC VI,164
black,male,arrest,2016,3,CALL FOR S,158
black,male,arrest,2016,3,CITIZEN CO,11
black,male,arrest,2016,3,CRIMINAL V,125
black,male,arrest,2016,3,FLAGGED DO,3
black,male,arrest,2016,3,JUVENILE V,4
black,male,arrest,2016,3,OTHER,45
black,male,arrest,2016,3,SUSPECT PE,92
black,male,arrest,2016,3,SUSPECT VE,3
black,male,arrest,2016,3,TRAFFIC VI,192
black,male,arrest,2016,4,CALL FOR S,169
black,male,arrest,2016,4,CITIZEN CO,3
black,male,arrest,2016,4,CRIMINAL V,94
black,male,arrest,2016,4,FLAGGED DO,6
black,male,arrest,2016,4,JUVENILE V,9
black,male,arrest,2016,4,OTHER,34
black,male,arrest,2016,4,PRESENT AT,6
black,male,arrest,2016,4,SUSPECT PE,83
black,male,arrest,2016,4,SUSPECT VE,7
black,male,arrest,2016,4,TRAFFIC VI,160
black,male,arrest,2016,5,CALL FOR S,166
black,male,arrest,2016,5,CITIZEN CO,8
black,male,arrest,2016,5,CRIMINAL V,94
black,male,arrest,2016,5,FLAGGED DO,7
black,male,arrest,2016,5,JUVENILE V,11
black,male,arrest,2016,5,OTHER,43
black,male,arrest,2016,5,PRESENT AT,2
black,male,arrest,2016,5,SUSPECT PE,103
black,male,arrest,2016,5,SUSPECT VE,8
black,male,arrest,2016,5,TRAFFIC VI,169
black,male,arrest,2016,6,CALL FOR S,142
black,male,arrest,2016,6,CITIZEN CO,8
black,male,arrest,2016,6,CRIMINAL V,100
black,male,arrest,2016,6,FLAGGED DO,5
black,male,arrest,2016,6,JUVENILE V,6
black,male,arrest,2016,6,OTHER,37
black,male,arrest,2016,6,PRESENT AT,2
black,male,arrest,2016,6,SUSPECT PE,89
black,male,arrest,2016,6,SUSPECT VE,4
black,male,arrest,2016,6,TRAFFIC VI,142
black,male,arrest,2016,7,CALL FOR S,147
black,male,arrest,2016,7,CITIZEN CO,3
black,male,arrest,2016,7,CRIMINAL V,78
black,male,arrest,2016,7,FLAGGED DO,5
black,male,arrest,2016,7,OTHER,37
black,male,arrest,2016,7,SUSPECT PE,62
black,male,arrest,2016,7,TRAFFIC VI,88
black,male,arrest,2016,8,CALL FOR S,143
black,male,arrest,2016,8,CITIZEN CO,10
black,male,arrest,2016,8,CRIMINAL V,92
black,male,arrest,2016,8,FLAGGED DO,6
black,male,arrest,2016,8,JUVENILE V,2
black,male,arrest,2016,8,OTHER,28
black,male,arrest,2016,8,PRESENT AT,1
black,male,arrest,2016,8,SUSPECT PE,79
black,male,arrest,2016,8,SUSPECT VE,12
black,male,arrest,2016,8,TRAFFIC VI,103
black,male,arrest,2016,9,CALL FOR S,149
black,male,arrest,2016,9,CITIZEN CO,13
black,male,arrest,2016,9,CRIMINAL V,112
black,male,arrest,2016,9,FLAGGED DO,7
black,male,arrest,2016,9,JUVENILE V,2
