dbn,csd,BoroughL,Borough,school,Year,Total Enrollment,Grade PK,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,num_female,perc_female,num_mal,perc_male,num_asian,perc_asian,num_black,perc_black,num_hisp,perc_hisp,num_other,perc_other,num_white,perc_white,num_swd,perc_swd,num_ell,perc_ell,num_poverty,perc_poverty,prop_white,prop_black,prop_hisp,prop_asian,prop_other,h_score,high_school,middle_school,elem_school,pre_sch,csd_total_white,csd_total_black,csd_total_hisp,csd_total_other,csd_total_asian,csd_enr_total,csd_prop_white,csd_prop_black,csd_prop_hisp,csd_prop_asian,csd_prop_other,csd_h_score,total_ever_homeless,total_num_students,perc_ever_homeless,sch_diversity
05M154,5,M,Manhattan,P.S. 154 Harriet Tubman,2017-18,302,28,41,40,46,54,51,42,0,0,0,0,0,0,0,129,42.7,173,57.3,22,7.3,168,55.6,94,31.1,8,2.6,10,3.3,94,31.1,54,17.9,295,97.7,0.033112583,0.556291391,0.311258278,0.072847682,0.026490066,1.089367497,0,0,1,1,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,1
05M157,5,M,Manhattan,The Urban Assembly School for Global Commerce,2017-18,241,0,0,0,0,0,0,0,0,0,0,75,54,48,64,116,48.1,125,51.9,4,1.7,112,46.5,115,47.7,5,2.1,5,2.1,62,25.7,21,8.7,195,80.9,0.020746888,0.464730291,0.477178423,0.01659751,0.020746888,0.93799766,1,0,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M161,5,M,Manhattan,P.S. 161 Pedro Albizu Campos,2017-18,838,0,51,59,87,95,98,84,113,127,124,0,0,0,0,410,48.9,428,51.1,18,2.1,173,20.6,621,74.1,9,1.1,17,2,208,24.8,224,26.7,808,96.4,0.020286396,0.206443914,0.741050119,0.021479714,0.010739857,0.758055824,0,1,1,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,3
05M175,5,M,Manhattan,P.S. 175 Henry H Garnet,2017-18,321,31,45,39,50,40,57,59,0,0,0,0,0,0,0,143,44.5,178,55.5,17,5.3,188,58.6,106,33,3,0.9,7,2.2,69,21.5,58,18.1,306,95.3,0.021806854,0.585669782,0.330218069,0.052959502,0.009345794,0.961916302,0,0,1,1,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M194,5,M,Manhattan,P.S. 194 Countee Cullen,2017-18,238,18,33,39,41,27,36,44,0,0,0,0,0,0,0,102,42.9,136,57.1,3,1.3,116,48.7,96,40.3,15,6.3,8,3.4,60,25.2,42,17.6,231,97.1,0.033613445,0.487394958,0.403361345,0.012605042,0.06302521,1.059892477,0,0,1,1,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M197,5,M,Manhattan,P.S. 197 John B. Russwurm,2017-18,314,25,38,50,47,52,55,47,0,0,0,0,0,0,0,122,38.9,192,61.1,2,0.6,186,59.2,117,37.3,2,0.6,7,2.2,96,30.6,15,4.8,291,92.7,0.022292994,0.592356688,0.372611465,0.006369427,0.006369427,0.827236325,0,0,1,1,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M200,5,M,Manhattan,P.S. 200- The James Mccune Smith School,2017-18,393,34,53,61,55,66,55,69,0,0,0,0,0,0,0,178,45.3,215,54.7,3,0.8,231,58.8,140,35.6,11,2.8,8,2,107,27.2,48,12.2,353,89.8,0.020356234,0.58778626,0.356234097,0.007633588,0.027989822,0.896617125,0,0,1,1,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M285,5,M,Manhattan,Harlem Renaissance High School,2017-18,233,0,0,0,0,0,0,0,0,0,0,34,43,50,106,126,54.1,107,45.9,6,2.6,102,43.8,122,52.4,1,0.4,2,0.9,63,27,27,11.6,206,88.4,0.008583691,0.43776824,0.52360515,0.025751073,0.004291846,0.858872593,1,0,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M286,5,M,Manhattan,Urban Assembly Academy for Future Leaders,2017-18,169,0,0,0,0,0,0,0,30,59,80,0,0,0,0,86,50.9,83,49.1,4,2.4,94,55.6,59,34.9,9,5.3,3,1.8,56,33.1,11,6.5,152,89.9,0.017751479,0.556213018,0.349112426,0.023668639,0.053254438,1.01001437,0,1,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M302,5,M,Manhattan,KAPPA IV,2017-18,141,0,0,0,0,0,0,0,42,54,45,0,0,0,0,70,49.6,71,50.4,6,4.3,84,59.6,47,33.3,1,0.7,3,2.1,44,31.2,23,16.3,135,95.7,0.021276596,0.595744681,0.333333333,0.042553192,0.007092199,0.926122003,0,1,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M304,5,M,Manhattan,Mott Hall High School,2017-18,297,0,0,0,0,0,0,0,0,0,0,90,67,65,75,133,44.8,164,55.2,10,3.4,99,33.3,173,58.2,5,1.7,10,3.4,81,27.3,50,16.8,275,92.6,0.033670034,0.333333333,0.582491583,0.033670034,0.016835017,0.978125397,1,0,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M318,5,M,Manhattan,Thurgood Marshall Academy Lower School,2017-18,221,0,24,31,35,46,44,41,0,0,0,0,0,0,0,120,54.3,101,45.7,5,2.3,172,77.8,39,17.6,3,1.4,2,0.9,38,17.2,5,2.3,189,85.5,0.009049774,0.778280543,0.176470588,0.022624434,0.013574661,0.68785829,0,0,1,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,3
05M362,5,M,Manhattan,Columbia Secondary School,2017-18,702,0,0,0,0,0,0,0,103,99,97,112,110,90,91,363,51.7,339,48.3,67,9.5,164,23.4,287,40.9,24,3.4,160,22.8,105,15,4,0.6,376,53.6,0.227920228,0.233618234,0.408831909,0.095441595,0.034188034,1.382045943,1,1,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,1
05M367,5,M,Manhattan,Academy for Social Action,2017-18,93,0,0,0,0,0,0,0,0,0,0,15,27,25,26,32,34.4,61,65.6,2,2.2,45,48.4,44,47.3,1,1.1,1,1.1,24,25.8,32,34.4,82,88.2,0.010752688,0.483870968,0.47311828,0.021505376,0.010752688,0.88539035,1,0,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M369,5,M,Manhattan,Urban Assembly School for the Performing Arts,2017-18,356,0,0,0,0,0,0,0,0,0,0,138,102,59,57,278,78.1,78,21.9,1,0.3,185,52,154,43.3,13,3.7,3,0.8,87,24.4,26,7.3,321,90.2,0.008426966,0.519662921,0.43258427,0.002808989,0.036516854,0.88027706,1,0,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M499,5,M,Manhattan,Frederick Douglass Academy,2017-18,1362,0,0,0,0,0,0,0,97,95,85,273,290,270,252,635,46.6,726,53.3,19,1.4,947,69.5,334,24.5,39,2.9,23,1.7,219,16.1,56,4.1,1036,76.1,0.016886931,0.695301028,0.245227607,0.013950073,0.028634361,0.827623624,1,1,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M514,5,M,Manhattan,New Design Middle School,2017-18,130,0,0,0,0,0,0,0,18,46,66,0,0,0,0,71,54.6,59,45.4,0,0,72,55.4,54,41.5,1,0.8,3,2.3,51,39.2,8,6.2,119,91.5,0.023076923,0.553846154,0.415384615,0,0.007692308,0.816604174,0,1,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M517,5,M,Manhattan,Teachers College Community School,2017-18,286,18,43,45,42,46,39,34,19,0,0,0,0,0,0,156,54.5,130,45.5,8,2.8,103,36,114,39.9,19,6.6,42,14.7,45,15.7,7,2.4,135,47.2,0.146853147,0.36013986,0.398601399,0.027972028,0.066433566,1.296321511,0,1,1,1,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,1
05M670,5,M,Manhattan,Thurgood Marshall Academy for Learning and Social,2017-18,547,0,0,0,0,0,0,0,60,55,58,101,108,86,79,297,54.3,250,45.7,10,1.8,381,69.7,141,25.8,8,1.5,7,1.3,105,19.2,19,3.5,403,73.7,0.012797075,0.696526508,0.257769653,0.018281536,0.014625229,0.792082329,1,1,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,2
05M692,5,M,Manhattan,"High School for Mathematics, Science and Engineeri",2017-18,500,0,0,0,0,0,0,0,0,0,0,149,133,109,109,172,34.4,327,65.4,181,36.2,48,9.6,78,15.6,57,11.4,136,27.2,24,4.8,1,0.2,213,42.6,0.272,0.096,0.156,0.362,0.114,1.484320326,1,0,0,0,568,5305,4362,308,450,10993,0.051669244,0.482579824,0.396797962,0.040935141,0.02801783,1.102454356,2996,11717,25.6,1
06M004,6,M,Manhattan,P.S. 004 Duke Ellington,2017-18,557,34,57,66,92,87,120,101,0,0,0,0,0,0,0,257,46.1,300,53.9,7,1.3,35,6.3,508,91.2,6,1.1,1,0.2,139,25,186,33.4,469,84.2,0.001795332,0.062836625,0.912028725,0.012567325,0.010771993,0.37302541,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M005,6,M,Manhattan,P.S. 005 Ellen Lurie,2017-18,597,36,83,105,98,119,77,79,0,0,0,0,0,0,0,298,49.9,299,50.1,3,0.5,35,5.9,549,92,4,0.7,6,1,143,24,277,46.4,505,84.6,0.010050251,0.058626466,0.91959799,0.005025126,0.006700168,0.349748273,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M008,6,M,Manhattan,P.S. 008 Luis Belliard,2017-18,532,47,78,93,89,84,63,78,0,0,0,0,0,0,0,259,48.7,273,51.3,1,0.2,12,2.3,509,95.7,0,0,10,1.9,105,19.7,201,37.8,514,96.6,0.018796993,0.022556391,0.956766917,0.001879699,0,0.214311213,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M018,6,M,Manhattan,P.S. 018 Park Terrace,2017-18,353,0,21,38,38,48,36,35,46,39,52,0,0,0,0,165,46.7,188,53.3,1,0.3,7,2,342,96.9,0,0,3,0.8,74,21,116,32.9,327,92.6,0.008498584,0.019830028,0.968838527,0.002832861,0,0.165554516,0,1,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M028,6,M,Manhattan,P.S. 028 Wright Brothers,2017-18,681,34,99,109,95,109,130,105,0,0,0,0,0,0,0,331,48.6,350,51.4,6,0.9,95,14,543,79.7,7,1,30,4.4,176,25.8,246,36.1,627,92.1,0.044052863,0.139500734,0.797356828,0.008810573,0.010279002,0.681629098,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M048,6,M,Manhattan,P.S. 048 P.O. Michael J. Buczek,2017-18,543,36,75,70,82,90,84,106,0,0,0,0,0,0,0,261,48.1,282,51.9,5,0.9,6,1.1,514,94.7,2,0.4,16,2.9,135,24.9,182,33.5,511,94.1,0.02946593,0.011049724,0.946593002,0.009208103,0.003683241,0.26939621,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M052,6,M,Manhattan,J.H.S. 052 Inwood,2017-18,267,0,0,0,0,0,0,0,74,73,120,0,0,0,0,123,46.1,144,53.9,0,0,9,3.4,253,94.8,3,1.1,2,0.7,57,21.3,114,42.7,260,97.4,0.007490637,0.033707865,0.947565543,0,0.011235955,0.252399621,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M098,6,M,Manhattan,P.S. 098 Shorac Kappock,2017-18,469,67,58,59,66,71,68,80,0,0,0,0,0,0,0,220,46.9,249,53.1,0,0,9,1.9,439,93.6,4,0.9,17,3.6,74,15.8,163,34.8,423,90.2,0.036247335,0.019189766,0.936034115,0,0.008528785,0.298619681,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M103,6,M,Manhattan,Dos Puentes Elementary School,2017-18,351,0,71,78,75,66,61,0,0,0,0,0,0,0,0,174,49.6,177,50.4,2,0.6,6,1.7,273,77.8,3,0.9,67,19.1,85,24.2,114,32.5,243,69.2,0.190883191,0.017094017,0.777777778,0.005698006,0.008547009,0.6512908,0,0,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M115,6,M,Manhattan,P.S. 115 Alexander Humboldt,2017-18,475,34,66,78,68,81,85,63,0,0,0,0,0,0,0,245,51.6,230,48.4,1,0.2,8,1.7,449,94.5,2,0.4,15,3.2,86,18.1,146,30.7,459,96.6,0.031578947,0.016842105,0.945263158,0.002105263,0.004210526,0.267113001,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M128,6,M,Manhattan,P.S. 128 Audubon,2017-18,586,70,85,96,89,85,93,68,0,0,0,0,0,0,0,286,48.8,300,51.2,11,1.9,9,1.5,551,94,4,0.7,11,1.9,113,19.3,145,24.7,547,93.3,0.018771331,0.015358362,0.940273038,0.018771331,0.006825939,0.305333826,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M132,6,M,Manhattan,P.S. 132 Juan Pablo Duarte,2017-18,305,0,38,43,49,49,58,68,0,0,0,0,0,0,0,144,47.2,161,52.8,0,0,7,2.3,295,96.7,2,0.7,1,0.3,73,23.9,155,50.8,265,86.9,0.003278689,0.02295082,0.967213115,0,0.006557377,0.170589168,0,0,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M143,6,M,Manhattan,J.H.S. 143 Eleanor Roosevelt,2017-18,265,0,0,0,0,0,0,0,64,93,108,0,0,0,0,100,37.7,165,62.3,0,0,6,2.3,243,91.7,2,0.8,14,5.3,74,27.9,156,58.9,235,88.7,0.052830189,0.022641509,0.916981132,0,0.00754717,0.35747479,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M152,6,M,Manhattan,P.S. 152 Dyckman Valley,2017-18,572,58,68,82,85,100,91,88,0,0,0,0,0,0,0,270,47.2,302,52.8,1,0.2,11,1.9,551,96.3,2,0.3,7,1.2,126,22,165,28.8,558,97.6,0.012237762,0.019230769,0.963286713,0.001748252,0.003496504,0.196778164,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M153,6,M,Manhattan,P.S. 153 Adam Clayton Powell,2017-18,589,48,73,85,104,95,95,89,0,0,0,0,0,0,0,295,50.1,294,49.9,13,2.2,102,17.3,441,74.9,9,1.5,24,4.1,80,13.6,172,29.2,545,92.5,0.040747029,0.173174873,0.748726655,0.022071307,0.015280136,0.798784975,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,2
06M173,6,M,Manhattan,P.S. 173,2017-18,489,59,62,67,80,67,73,81,0,0,0,0,0,0,0,238,48.7,251,51.3,15,3.1,12,2.5,447,91.4,2,0.4,13,2.7,87,17.8,60,12.3,441,90.2,0.026584867,0.024539877,0.914110429,0.030674847,0.00408998,0.398877907,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M178,6,M,Manhattan,Professor Juan Bosch Public School,2017-18,292,0,50,51,40,51,42,58,0,0,0,0,0,0,0,136,46.6,156,53.4,3,1,5,1.7,243,83.2,4,1.4,37,12.7,66,22.6,27,9.2,213,72.9,0.126712329,0.017123288,0.832191781,0.010273973,0.01369863,0.590089085,0,0,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M187,6,M,Manhattan,P.S./I.S. 187 Hudson Cliffs,2017-18,799,18,87,79,80,84,75,93,83,97,103,0,0,0,0,408,51.1,391,48.9,34,4.3,27,3.4,414,51.8,33,4.1,291,36.4,140,17.5,38,4.8,336,42.1,0.364205257,0.03379224,0.518147685,0.042553192,0.041301627,1.08897523,0,1,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,1
06M189,6,M,Manhattan,P.S. 189,2017-18,813,65,96,115,120,161,140,116,0,0,0,0,0,0,0,415,51,398,49,5,0.6,8,1,777,95.6,2,0.2,21,2.6,146,18,226,27.8,754,92.7,0.025830258,0.009840098,0.955719557,0.006150062,0.002460025,0.229290593,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M192,6,M,Manhattan,P.S. 192 Jacob H. Schiff,2017-18,439,47,59,66,59,54,78,76,0,0,0,0,0,0,0,219,49.9,220,50.1,3,0.7,43,9.8,383,87.2,1,0.2,9,2.1,88,20,139,31.7,416,94.8,0.020501139,0.097949886,0.872437358,0.006833713,0.002277904,0.474249154,0,0,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M209,6,M,Manhattan,Hamilton Grange Middle School,2017-18,267,0,0,0,0,0,0,0,90,92,85,0,0,0,0,122,45.7,145,54.3,3,1.1,33,12.4,222,83.1,4,1.5,5,1.9,59,22.1,62,23.2,248,92.9,0.018726592,0.123595506,0.831460674,0.011235955,0.014981273,0.59973056,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M210,6,M,Manhattan,P.S./I.S. 210 - Twenty-first Century Academy for C,2017-18,419,18,43,47,46,36,42,35,45,59,48,0,0,0,0,218,52,201,48,2,0.5,10,2.4,406,96.9,1,0.2,0,0,92,22,150,35.8,384,91.6,0,0.023866348,0.968973747,0.00477327,0.002386635,0.159609516,0,1,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M211,6,M,Manhattan,Inwood Early College for Health and Information Te,2017-18,376,0,0,0,0,0,0,0,0,0,0,112,101,87,76,156,41.5,220,58.5,6,1.6,57,15.2,301,80.1,6,1.6,6,1.6,86,22.9,53,14.1,358,95.2,0.015957447,0.151595745,0.800531915,0.015957447,0.015957447,0.662180148,1,0,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M218,6,M,Manhattan,I.S. 218 Salome Urena,2017-18,175,0,0,0,0,0,0,0,54,56,65,0,0,0,0,73,41.7,102,58.3,1,0.6,7,4,165,94.3,1,0.6,1,0.6,40,22.9,73,41.7,164,93.7,0.005714286,0.04,0.942857143,0.005714286,0.005714286,0.272772407,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M223,6,M,Manhattan,The Mott Hall School,2017-18,292,0,0,0,0,0,0,0,101,104,87,0,0,0,0,174,59.6,118,40.4,7,2.4,27,9.2,240,82.2,4,1.4,14,4.8,41,14,8,2.7,234,80.1,0.047945206,0.092465753,0.821917808,0.023972603,0.01369863,0.675198021,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M278,6,M,Manhattan,Paula Hedbavny School,2017-18,559,0,49,53,60,63,64,62,74,69,65,0,0,0,0,296,53,263,47,12,2.1,11,2,441,78.9,6,1.1,89,15.9,109,19.5,85,15.2,373,66.7,0.15921288,0.019677996,0.788908766,0.021466905,0.010733453,0.688039077,0,1,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M293,6,M,Manhattan,City College Academy of the Arts,2017-18,602,0,0,0,0,0,0,0,89,79,89,91,93,76,85,329,54.7,273,45.3,9,1.5,21,3.5,550,91.4,4,0.7,18,3,88,14.6,33,5.5,497,82.6,0.029900332,0.034883721,0.913621263,0.014950166,0.006644518,0.400694464,1,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M311,6,M,Manhattan,Amistad Dual Language School,2017-18,395,0,49,37,47,49,42,43,49,43,36,0,0,0,0,209,52.9,186,47.1,6,1.5,6,1.5,363,91.9,3,0.8,17,4.3,52,13.2,100,25.3,320,81,0.043037975,0.015189873,0.918987342,0.015189873,0.007594937,0.377291319,0,1,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M314,6,M,Manhattan,Muscota,2017-18,292,0,49,51,51,47,48,46,0,0,0,0,0,0,0,149,51,143,49,13,4.5,6,2.1,127,43.5,21,7.2,125,42.8,44,15.1,18,6.2,74,25.3,0.428082192,0.020547945,0.434931507,0.044520548,0.071917808,1.132983779,0,0,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,1
06M319,6,M,Manhattan,M.S. 319 - Maria Teresa,2017-18,418,0,0,0,0,0,0,0,151,120,147,0,0,0,0,191,45.7,227,54.3,1,0.2,18,4.3,394,94.3,0,0,5,1.2,97,23.2,156,37.3,409,97.8,0.011961723,0.043062201,0.942583732,0.002392345,0,0.258552869,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M322,6,M,Manhattan,Middle School 322,2017-18,310,0,0,0,0,0,0,0,74,115,121,0,0,0,0,157,50.6,153,49.4,2,0.6,10,3.2,293,94.5,0,0,5,1.6,64,20.6,121,39,287,92.6,0.016129032,0.032258065,0.94516129,0.006451613,0,0.263185493,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M324,6,M,Manhattan,M.S. 324 - Patria Mirabal,2017-18,399,0,0,0,0,0,0,0,116,132,151,0,0,0,0,199,49.9,200,50.1,2,0.5,48,12,336,84.2,2,0.5,11,2.8,108,27.1,137,34.3,361,90.5,0.027568922,0.120300752,0.842105263,0.005012531,0.005012531,0.551576868,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M328,6,M,Manhattan,Community Math & Science Prep,2017-18,229,0,0,0,0,0,0,0,58,79,92,0,0,0,0,98,42.8,131,57.2,9,3.9,29,12.7,189,82.5,1,0.4,1,0.4,82,35.8,116,50.7,227,99.1,0.004366812,0.126637555,0.825327511,0.03930131,0.004366812,0.594784073,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M346,6,M,Manhattan,Community Health Academy of the Heights,2017-18,703,0,0,0,0,0,0,0,92,99,94,111,101,98,108,345,49.1,358,50.9,6,0.9,46,6.5,638,90.8,2,0.3,11,1.6,133,18.9,122,17.4,654,93,0.015647226,0.065433855,0.907539118,0.008534851,0.00284495,0.388854718,1,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M348,6,M,Manhattan,Washington Heights Expeditionary Learning School,2017-18,815,31,37,36,32,38,0,0,84,87,87,94,108,95,86,375,46,440,54,7,0.9,28,3.4,747,91.7,5,0.6,28,3.4,168,20.6,126,15.5,622,76.3,0.034355828,0.034355828,0.916564417,0.008588957,0.006134969,0.3835897,1,1,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M349,6,M,Manhattan,Harbor Heights,2017-18,129,0,0,0,0,0,0,0,27,38,64,0,0,0,0,65,50.4,64,49.6,0,0,0,0,129,100,0,0,0,0,0,0,110,85.3,127,98.4,0,0,1,0,0,0.05,0,1,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M366,6,M,Manhattan,Washington Heights Academy,2017-18,571,51,51,59,59,60,63,53,64,56,55,0,0,0,0,312,54.6,259,45.4,11,1.9,10,1.8,536,93.9,4,0.7,10,1.8,89,15.6,73,12.8,511,89.5,0.017513135,0.017513135,0.938704028,0.019264448,0.007005254,0.31189072,0,1,1,1,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
06M368,6,M,Manhattan,Hamilton Heights School,2017-18,171,0,15,23,34,35,30,34,0,0,0,0,0,0,0,82,48,89,52,7,4.1,34,19.9,91,53.2,11,6.4,28,16.4,29,17,28,16.4,120,70.2,0.16374269,0.198830409,0.532163743,0.040935673,0.064327485,1.260468128,0,0,1,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,1
06M423,6,M,Manhattan,High School for Excellence and Innovation,2017-18,201,0,0,0,0,0,0,0,0,0,0,33,51,28,89,89,44.3,112,55.7,1,0.5,21,10.4,175,87.1,1,0.5,3,1.5,43,21.4,95,47.3,182,90.5,0.014925373,0.104477612,0.870646766,0.004975124,0.004975124,0.47211907,1,0,0,0,1067,1519,18404,228,306,21524,0.04957257,0.070572384,0.855045531,0.014216688,0.010592827,0.578568057,2942,14253,20.6,3
